"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","codingPotentialValue","codingPotential","domain_identified","idr_identified","signal_peptide_identified","sub_cell_location","IR","switchConsequencesGene"
"isoComp_00119992","geneComp_00026537","ENST00000284292.11","NRGN","normal","tumor","NRGN","protein_coding","protein_coding",2.80976513946716,3.97671571754344,1.64281456139087,0.266742674362879,0.195688233169865,-1.27027586452816,NA,1.62625113026256,2.00353336351528,1.24896889700984,0.203535233255695,0.17538304129287,-0.677486735884896,NA,0.617603125,0.48988125,0.745325,0.25544375,0.0026374484982495,0.0026374484982495,FALSE,0.0921064,FALSE,"yes","yes","no","Cytoplasm,Cell_membrane",0,FALSE
"isoComp_00119993","geneComp_00026537","ENST00000412681.2","NRGN","normal","tumor","NRGN","protein_coding","protein_coding",2.80976513946716,3.97671571754344,1.64281456139087,0.266742674362879,0.195688233169865,-1.27027586452816,NA,1.1835140092046,1.97318235402816,0.393845664381034,0.12001977411579,0.0527023261361245,-2.29594138369637,NA,0.382396875,0.51011875,0.254675,-0.25544375,0.00275539220374732,0.0026374484982495,FALSE,0.0921064,FALSE,"yes","yes","no","Cytoplasm,Cell_membrane",0,FALSE
"isoComp_00120219","geneComp_00026566","ENST00000370274.8","NSDHL","normal","tumor","NSDHL","protein_coding","protein_coding",14.6528372003285,13.1095008559057,16.1961735447514,0.677124410458524,0.84007143113607,0.304830662674647,NA,6.44657842144346,6.6238214698484,6.26933537303853,0.424769182378201,0.364044491665363,-0.0792283194011826,NA,0.44530625,0.5027,0.3879125,-0.1147875,0.00595994053433746,0.00595994053433746,FALSE,1,TRUE,"yes","no","no","Cytoplasm,Endoplasmic_reticulum",0,TRUE
"isoComp_00120896","geneComp_00026651","ENST00000357321.9","NUDT13","normal","tumor","NUDT13","protein_coding","protein_coding",2.37495173417846,2.33303176828657,2.41687170007035,0.148539412250878,0.140473588548363,0.050721325142796,NA,0.417807656703705,0.246383163774601,0.589232149632809,0.0412449006714012,0.0563239379597554,1.22481350260023,NA,0.17221875,0.1018875,0.24255,0.1406625,0.0262288554670276,0.0262288554670276,FALSE,0.999998,TRUE,"yes","no","no","Mitochondrion",0,TRUE
"isoComp_00121380","geneComp_00026709","ENST00000568656.5","NUP93","normal","tumor","NUP93","protein_coding","protein_coding",38.1994859138866,47.0023888872993,29.396582940474,3.16291331151718,1.83879524625312,-0.676901839408238,NA,3.69874968359554,6.79258715218212,0.604912215008961,1.01260765459421,0.273316520991784,-3.46763116402697,NA,0.076428125,0.1364,0.01645625,-0.11994375,0.000483883221721406,0.000229316822443176,FALSE,0.204967,FALSE,"no","yes","no","Cytoplasm",0,TRUE
"isoComp_00121383","geneComp_00026709","ENST00000569842.5","NUP93","normal","tumor","NUP93","protein_coding","protein_coding",38.1994859138866,47.0023888872993,29.396582940474,3.16291331151718,1.83879524625312,-0.676901839408238,NA,13.0743197892961,13.8169984530455,12.3316411255468,0.823194205696494,0.771766441728116,-0.16395376297296,NA,0.364978125,0.3035125,0.42644375,0.12293125,0.0106523224400794,0.000229316822443176,FALSE,1,TRUE,"yes","yes","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00121989","geneComp_00026787","ENST00000356392.9","ODAD3","normal","tumor","ODAD3","protein_coding","protein_coding",6.15229346271577,2.19006496505145,10.1145219603801,0.341870348800055,1.01822164007578,2.20223576089298,NA,0.707276322193014,1.12497745822251,0.289575186163518,0.125969714662178,0.0770379700394534,-1.92167360913383,NA,0.323340625,0.60875625,0.037925,-0.57083125,5.38511920077266e-09,5.38511920077266e-09,FALSE,1,TRUE,"no","yes","no","Cytoplasm",0,TRUE
"isoComp_00121990","geneComp_00026787","ENST00000586836.5","ODAD3","normal","tumor","ODAD3","protein_coding","protein_coding",6.15229346271577,2.19006496505145,10.1145219603801,0.341870348800055,1.01822164007578,2.20223576089298,NA,5.05696682316119,0.912668994267256,9.20126465205512,0.32046903154438,1.03812278849828,3.31951416167632,NA,0.59640625,0.30499375,0.88781875,0.582825,1.94731748027971e-07,5.38511920077266e-09,FALSE,1,TRUE,"no","no","no","Cytoplasm",0,TRUE
"isoComp_00122178","geneComp_00026812","ENST00000329197.9","OGFOD3","normal","tumor","OGFOD3","protein_coding","protein_coding",19.7880689010561,20.5433003499219,19.0328374521903,0.629167824903269,0.753805963618473,-0.110121612043151,NA,5.18715112894284,4.18861143251995,6.18569082536574,0.279981191937015,0.383273272465014,0.561352875453194,NA,0.264434375,0.20435,0.32451875,0.12016875,0.00292255809191393,3.4499794773972e-12,FALSE,0.999996,TRUE,"no","yes","no","Endoplasmic_reticulum",1,TRUE
"isoComp_00122183","geneComp_00026812","ENST00000579407.5","OGFOD3","normal","tumor","OGFOD3","protein_coding","retained_intron",19.7880689010561,20.5433003499219,19.0328374521903,0.629167824903269,0.753805963618473,-0.110121612043151,NA,2.1015503623473,3.6374477175877,0.56565300710689,0.411768483694311,0.140220230322457,-2.66361594962355,NA,0.10305,0.17546875,0.03063125,-0.1448375,3.4499794773972e-12,3.4499794773972e-12,NA,0.0443995,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00122348","geneComp_00026832","ENST00000329293.4","OLFML1","normal","tumor","OLFML1","protein_coding","protein_coding",6.29136650855562,10.0375945496494,2.54513846746184,0.755015851324093,0.255386898565062,-1.97537677289334,NA,4.68630296135302,7.80132596145518,1.57127996125086,0.625522112383392,0.166986996399642,-2.3044746490996,NA,0.69581875,0.773975,0.6176625,-0.1563125,0.0181123810333656,0.0181123810333656,FALSE,1,TRUE,"yes","no","yes","Extracellular",1,TRUE
"isoComp_00122351","geneComp_00026832","ENST00000530135.5","OLFML1","normal","tumor","OLFML1","protein_coding","protein_coding",6.29136650855562,10.0375945496494,2.54513846746184,0.755015851324093,0.255386898565062,-1.97537677289334,NA,1.34119363704262,1.7999621491771,0.882425124908141,0.154788996233727,0.0952306924126035,-1.02015649106291,NA,0.2651625,0.18079375,0.34953125,0.1687375,0.0297349249329338,0.0181123810333656,FALSE,1,TRUE,"yes","no","yes","Extracellular",0,TRUE
"isoComp_00122890","geneComp_00027118","ENST00000569239.5","ORC6","normal","tumor","ORC6","protein_coding","retained_intron",2.36453582619252,1.38148739271418,3.34758425967086,0.150871608582502,0.246334111263632,1.27079576752255,NA,0.300573104086103,0.292158775990443,0.308987432181763,0.0245240296659403,0.0255685641051567,0.0781927395062803,NA,0.1709125,0.24579375,0.09603125,-0.1497625,0.000906060638086616,0.000906060638086616,NA,0.520048,TRUE,NA,NA,NA,NA,0,TRUE
"isoComp_00123855","geneComp_00027279","ENST00000366888.7","PACRG","normal","tumor","PACRG","protein_coding","protein_coding",2.98723887084817,4.0201243277103,1.95435341398603,0.302381725090349,0.211184307868226,-1.03676983246952,NA,1.72831929519565,2.63929069320305,0.817347897188256,0.265221968050222,0.151372821188305,-1.67904014116895,NA,0.515953125,0.64395625,0.38795,-0.25600625,0.0385868678317599,0.0385868678317599,FALSE,0.999917,TRUE,"yes","no","no","Cytoplasm",0,TRUE
"isoComp_00124451","geneComp_00027363","ENST00000361175.8","PAPSS2","normal","tumor","PAPSS2","protein_coding","protein_coding",10.6674112895267,19.3924845083598,1.94233807069364,0.968313534163757,0.344042023644633,-3.31296660329323,NA,4.34652892314013,7.39710290492564,1.29595494135462,0.654582733753222,0.274805080103637,-2.50380425909333,NA,0.530253125,0.385575,0.67493125,0.28935625,0.00379565111438791,0.00379565111438791,FALSE,1,TRUE,"yes","no","no","Cytoplasm",0,FALSE
"isoComp_00124452","geneComp_00027363","ENST00000456849.2","PAPSS2","normal","tumor","PAPSS2","protein_coding","protein_coding",10.6674112895267,19.3924845083598,1.94233807069364,0.968313534163757,0.344042023644633,-3.31296660329323,NA,6.23877712529379,11.9240180982941,0.553536152293472,0.923171749578045,0.151939782335009,-4.4044278937083,NA,0.454875,0.61039375,0.29935625,-0.3110375,0.00379565111438791,0.00379565111438791,FALSE,1,TRUE,"yes","no","no","Cytoplasm",0,FALSE
"isoComp_00125635","geneComp_00027496","ENST00000562220.2","PCDHA10","normal","tumor","PCDHA10","protein_coding","protein_coding",2.05449367410019,2.45596041421487,1.65302693398551,0.309440171245153,0.325198220560573,-0.568338106148048,NA,0.665863052034207,0.642386152686833,0.68933995138158,0.104489713126362,0.12109124076017,0.100267764519752,NA,0.330396875,0.2328125,0.42798125,0.19516875,0.00705499996986541,0.00705499996986541,FALSE,1,TRUE,"yes","no","yes","Cell_membrane",2,TRUE
"isoComp_00125665","geneComp_00027509","ENST00000289269.7","PCDHAC2","normal","tumor","PCDHAC2","protein_coding","protein_coding",5.77897208643217,4.72268490918949,6.83525926367484,0.53771746466228,0.682169830940221,0.532446310385247,NA,1.02091853051221,0.557466454020137,1.48437060700428,0.0773611376482496,0.171883351441287,1.39693096924787,NA,0.166821875,0.1130125,0.22063125,0.10761875,0.00105379298716496,0.000860586847775638,FALSE,1,TRUE,"yes","yes","yes","Cell_membrane",1,TRUE
"isoComp_00125666","geneComp_00027509","ENST00000673410.1","PCDHAC2","normal","tumor","PCDHAC2","protein_coding","protein_coding_CDS_not_defined",5.77897208643217,4.72268490918949,6.83525926367484,0.53771746466228,0.682169830940221,0.532446310385247,NA,4.75805355591996,4.16521845516936,5.35088865667056,0.482667737964398,0.531392059633811,0.360620487221788,NA,0.833178125,0.8869875,0.77936875,-0.10761875,0.000860586847775638,0.000860586847775638,NA,0.0286084,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00125923","geneComp_00027570","ENST00000380258.6","PCLAF","normal","tumor","PCLAF","protein_coding","protein_coding",16.4868891072438,8.67477033707238,24.2990078774153,0.743401469332827,1.74725318502962,1.48493141046222,NA,3.84443478558731,1.40189013183008,6.28697943934454,0.192670131481925,0.446714406869178,2.15703212904579,NA,0.209959375,0.1577625,0.26215625,0.10439375,0.00218844905958245,0.000207029659075033,FALSE,0.0525876,FALSE,"yes","no","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00125924","geneComp_00027570","ENST00000558008.3","PCLAF","normal","tumor","PCLAF","protein_coding","protein_coding",16.4868891072438,8.67477033707238,24.2990078774153,0.743401469332827,1.74725318502962,1.48493141046222,NA,3.8919808522526,1.19030574962989,6.59365595487531,0.271225557589861,0.815201411189026,2.45986301372453,NA,0.187971875,0.11834375,0.2576,0.13925625,0.00547349942972431,0.000207029659075033,FALSE,0.514437,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00125929","geneComp_00027570","ENST00000560234.1","PCLAF","normal","tumor","PCLAF","protein_coding","protein_coding_CDS_not_defined",16.4868891072438,8.67477033707238,24.2990078774153,0.743401469332827,1.74725318502962,1.48493141046222,NA,3.47733202557196,3.30001639484733,3.6546476562966,0.326918191633058,0.325958902010132,0.146836131824101,NA,0.27913125,0.39835,0.1599125,-0.2384375,0.000207029659075033,0.000207029659075033,NA,0.432236,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00125995","geneComp_00027578","ENST00000379143.10","PCNA","normal","tumor","PCNA","protein_coding","protein_coding",79.3504911081599,64.6950657091117,94.0059165072081,3.75043052476204,4.37502239217873,0.53902635568357,NA,65.3322001029453,47.8692384136183,82.7951617922724,2.59414613397562,3.92171343726101,0.790320498854263,NA,0.814046875,0.7474,0.88069375,0.13329375,0.000571613643260474,0.000571613643260474,FALSE,0.999994,TRUE,"yes","no","no","Cytoplasm,Nucleus",0,FALSE
"isoComp_00125996","geneComp_00027578","ENST00000379160.3","PCNA","normal","tumor","PCNA","protein_coding","protein_coding",79.3504911081599,64.6950657091117,94.0059165072081,3.75043052476204,4.37502239217873,0.53902635568357,NA,14.0182910052146,16.8258272954934,11.2107547149358,2.27693111683338,0.891885442607166,-0.585364899704526,NA,0.185953125,0.2526,0.11930625,-0.13329375,0.000578275361438947,0.000571613643260474,FALSE,0.999995,TRUE,"yes","no","no","Cytoplasm,Nucleus",0,FALSE
"isoComp_00126080","geneComp_00027589","ENST00000223061.6","PCOLCE","normal","tumor","PCOLCE","protein_coding","protein_coding",39.7841822908491,53.9295867233701,25.6387778583281,6.95472528939721,1.97043146219483,-1.07245438359119,NA,28.8558713599455,45.1995031866182,12.5122395332729,6.58038832773038,1.27279089215434,-1.85213346039838,NA,0.653496875,0.82365625,0.4833375,-0.34031875,2.5087794619359e-08,2.5087794619359e-08,FALSE,1,TRUE,"yes","yes","yes","Extracellular",0,TRUE
"isoComp_00126086","geneComp_00027589","ENST00000486440.5","PCOLCE","normal","tumor","PCOLCE","protein_coding","protein_coding_CDS_not_defined",39.7841822908491,53.9295867233701,25.6387778583281,6.95472528939721,1.97043146219483,-1.07245438359119,NA,2.79254986449568,1.86485181427015,3.7202479147212,0.306240938286781,0.503612239138635,0.992494944658203,NA,0.090284375,0.03758125,0.1429875,0.10540625,0.000470978040277753,2.5087794619359e-08,NA,0.232418,FALSE,NA,NA,NA,NA,1,TRUE
"isoComp_00126851","geneComp_00027703","ENST00000007708.7","PDK2","normal","tumor","PDK2","protein_coding","protein_coding",37.9843455212367,42.3494574972333,33.6192335452401,3.96782918688039,1.61925144040493,-0.332968214367275,NA,12.2702658956955,17.9938270444792,6.54670474691182,3.34952294777721,0.770726783868105,-1.45726077466077,NA,0.292109375,0.38890625,0.1953125,-0.19359375,0.0451671977253214,0.028766709248014,FALSE,1,TRUE,"yes","no","no","Cytoplasm",0,FALSE
"isoComp_00126862","geneComp_00027703","ENST00000614357.4","PDK2","normal","tumor","PDK2","protein_coding","protein_coding",37.9843455212367,42.3494574972333,33.6192335452401,3.96782918688039,1.61925144040493,-0.332968214367275,NA,3.00196727068646,1.06823245000065,4.93570209137227,0.304679972974325,0.84231358918654,2.19750710632745,NA,0.086684375,0.028375,0.14499375,0.11661875,0.028766709248014,0.028766709248014,FALSE,1,TRUE,"yes","no","no","Cytoplasm",0,FALSE
"isoComp_00127040","geneComp_00027726","ENST00000376215.10","PDSS1","normal","tumor","PDSS1","protein_coding","protein_coding",6.19812772721999,4.92094839018706,7.47530706425291,0.238669193297798,0.363489234875912,0.60219634717824,NA,4.57692450834497,3.14553580209555,6.00831321459438,0.213486648394945,0.388500712510539,0.931474199625805,NA,0.720465625,0.64279375,0.7981375,0.15534375,0.040833613323624,0.040833613323624,FALSE,1,TRUE,"yes","no","no","Mitochondrion",0,TRUE
"isoComp_00127041","geneComp_00027726","ENST00000470978.1","PDSS1","normal","tumor","PDSS1","protein_coding","protein_coding_CDS_not_defined",6.19812772721999,4.92094839018706,7.47530706425291,0.238669193297798,0.363489234875912,0.60219634717824,NA,0.907703297518152,1.22902712863335,0.58637946640295,0.212671273198385,0.141555484392933,-1.05490528479954,NA,0.1607375,0.24174375,0.07973125,-0.1620125,0.0468653542805908,0.040833613323624,NA,0.969041,TRUE,NA,NA,NA,NA,0,TRUE
"isoComp_00127044","geneComp_00027727","ENST00000369031.4","PDSS2","normal","tumor","PDSS2","protein_coding","protein_coding",22.1988423379088,22.088968776974,22.3087158988435,1.25659016930743,0.934582605646478,0.0142749750156487,NA,8.25485233192131,10.3008739343836,6.20883072945904,0.978635487148005,0.549575227792525,-0.729451364524854,NA,0.364040625,0.45501875,0.2730625,-0.18195625,0.00139813335663081,0.00138297698611793,FALSE,0.998618,TRUE,"no","no","no","Mitochondrion",0,TRUE
"isoComp_00127045","geneComp_00027727","ENST00000369037.9","PDSS2","normal","tumor","PDSS2","protein_coding","protein_coding",22.1988423379088,22.088968776974,22.3087158988435,1.25659016930743,0.934582605646478,0.0142749750156487,NA,13.9189390603795,11.7379929513745,16.0998851693845,0.489980607759107,0.615757103504879,0.455531905429186,NA,0.634834375,0.54273125,0.7269375,0.18420625,0.00138297698611793,0.00138297698611793,FALSE,0.999999,TRUE,"yes","no","no","Mitochondrion",0,TRUE
"isoComp_00127071","geneComp_00027731","ENST00000343528.10","PDXK","normal","tumor","PDXK","protein_coding","protein_coding_CDS_not_defined",34.2442363721489,29.6657544080332,38.8227183362646,1.4276839504723,1.49129646770917,0.38798799505302,NA,12.7155335472784,7.15399938097209,18.2770677135847,0.448370573021195,1.16101855364246,1.35198664324738,NA,0.35929375,0.24979375,0.46879375,0.219,0.000481078191574895,0.000481078191574895,NA,0.9999,TRUE,NA,NA,NA,NA,0,TRUE
"isoComp_00127085","geneComp_00027731","ENST00000490666.5","PDXK","normal","tumor","PDXK","protein_coding","protein_coding_CDS_not_defined",34.2442363721489,29.6657544080332,38.8227183362646,1.4276839504723,1.49129646770917,0.38798799505302,NA,6.32083333309287,8.90525649419359,3.73641017199215,1.33994679178894,0.596447554998846,-1.25076744489,NA,0.188296875,0.28213125,0.0944625,-0.18766875,0.0100914318227996,0.000481078191574895,NA,0.10895,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00127420","geneComp_00027790","ENST00000447513.7","PEX10","normal","tumor","PEX10","protein_coding","protein_coding",12.7880389070933,13.2658222775486,12.310255536638,1.06899082702795,0.404635988039492,-0.107769041865564,NA,5.80547602927216,7.29995945565971,4.31099260288461,0.930928914220359,0.354112879224165,-0.758500643183502,NA,0.438759375,0.53239375,0.345125,-0.18726875,0.0405358508835293,0.000624344307724983,FALSE,0.999977,TRUE,"yes","no","no","Peroxisome",0,TRUE
"isoComp_00127461","geneComp_00027798","ENST00000368072.10","PEX19","normal","tumor","PEX19","protein_coding","protein_coding",66.9537476841146,72.1413961892842,61.7660991789451,5.20529650131221,2.95263987270392,-0.223978536749858,NA,27.5323755999668,21.5121511890478,33.5526000108858,1.06826232051062,1.53146770996684,0.641032196267238,NA,0.427021875,0.3058875,0.54815625,0.24226875,2.77804091016243e-11,3.10726218213219e-13,FALSE,0.999995,TRUE,"yes","yes","no","Cytoplasm",0,TRUE
"isoComp_00127464","geneComp_00027798","ENST00000472750.5","PEX19","normal","tumor","PEX19","protein_coding","nonsense_mediated_decay",66.9537476841146,72.1413961892842,61.7660991789451,5.20529650131221,2.95263987270392,-0.223978536749858,NA,13.6319382118184,20.832740602757,6.43113582087982,1.5799804769303,0.526279507319478,-1.6941579707121,NA,0.1996625,0.29368125,0.10564375,-0.1880375,3.10726218213219e-13,3.10726218213219e-13,TRUE,0.997537,TRUE,"no","no","no","Cytoplasm",0,TRUE
"isoComp_00127538","geneComp_00027812","ENST00000371419.7","PFDN4","normal","tumor","PFDN4","protein_coding","protein_coding",61.4186453250323,53.9822721937075,68.8550184563571,2.28275292594647,2.60530361217957,0.351018387438331,NA,23.0004075071669,24.1659426897821,21.8348723245517,1.26239907237839,1.04731060068711,-0.146277471871061,NA,0.383471875,0.44774375,0.3192,-0.12854375,0.000965468083080405,0.000965468083080405,FALSE,0.95158,TRUE,"yes","no","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00127539","geneComp_00027812","ENST00000441080.2","PFDN4","normal","tumor","PFDN4","protein_coding","nonsense_mediated_decay",61.4186453250323,53.9822721937075,68.8550184563571,2.28275292594647,2.60530361217957,0.351018387438331,NA,37.028829797355,28.1672910439754,45.8903685507347,1.51575559620524,2.44002452197856,0.703972819547707,NA,0.591634375,0.5208375,0.66243125,0.14159375,0.00341376440083815,0.000965468083080405,TRUE,0.973585,TRUE,"yes","no","no","Cytoplasm,Nucleus,Lysosome_Vacuole",0,TRUE
