#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000599625.1	89	0.44213	10.762878418	1	0.367866	noncoding
ENST00000586324.2	135	0.28796	8.82244873047	1	0.241064	noncoding
ENST00000656668.1	102	0.29959	11.5390014648	1	0.0862828	noncoding
ENST00000653146.2	46	0.34292	7.76226806641	1	0.0132564	noncoding
ENST00000654113.1	51	0.33609	8.04058837891	1	0.0167739	noncoding
ENST00000612804.1	135	0.29637	8.82244873047	1	0.263177	noncoding
ENST00000590889.5	46	0.31617	7.76226806641	1	0.0124544	noncoding
ENST00000586442.1	37	0.3544	6.69451904297	-1	0.0349164	noncoding
ENST00000587515.5	78	0.43507	5.26446533203	1	0.271654	noncoding
ENST00000301242.9	148	0.41406	9.40789794922	1	0.874003	coding
ENST00000347262.8	121	0.38749	10.8903198242	1	0.440522	noncoding
ENST00000591585.1	132	0.39012	8.10894775391	1	0.67706	coding
ENST00000676076.1	1323	0.41577	6.46685791016	1	1	coding
ENST00000673881.1	1323	0.40617	6.46685791016	1	1	coding
ENST00000674773.1	1323	0.41454	6.46685791016	1	1	coding
ENST00000291825.11	1323	0.42106	6.46685791016	1	1	coding
ENST00000324001.8	1462	0.40617	7.21527099609	1	1	coding
ENST00000676344.1	59	0.39203	11.491027832	1	0.0542887	noncoding
ENST00000675541.1	32	0.41798	8.00128173828	1	0.0108623	noncoding
ENST00000599513.1	35	0.36446	11.467956543	1	0.0187257	noncoding
ENST00000676047.1	36	0.37251	8.00079345703	-1	0.0476236	noncoding
ENST00000652333.1	38	0.32983	7.92193603516	1	0.00896537	noncoding
ENST00000656967.1	104	0.34103	9.58331298828	1	0.167966	noncoding
ENST00000664904.1	104	0.41869	9.58331298828	1	0.43237	noncoding
ENST00000652144.3	55	0.31225	11.0001831055	1	0.0309889	noncoding
ENST00000652406.1	46	0.41993	10.2890014648	1	0.0424696	noncoding
ENST00000650804.2	104	0.3106	9.58331298828	1	0.118505	noncoding
ENST00000651572.3	113	0.44593	4.84930419922	1	0.847627	coding
ENST00000598215.2	83	0.43795	5.34625244141	1	0.336826	noncoding
ENST00000650991.1	133	0.44835	7.68707275391	1	0.873575	coding
ENST00000352591.9	431	0.35164	5.27117919922	1	1	coding
ENST00000161559.11	527	0.35877	5.64788818359	1	1	coding
ENST00000403444.7	465	0.39325	5.73736572266	1	1	coding
ENST00000465051.1	40	0.42889	4.49310302734	1	0.0428115	noncoding
ENST00000599389.1	400	0.49045	5.74432373047	1	1	coding
ENST00000377806.7	418	0.3931	5.79656982422	1	1	coding
ENST00000403136.1	322	0.42439	5.36407470703	1	1	coding
ENST00000586860.1	75	0.37814	7.74798583984	1	0.0746432	noncoding
ENST00000589021.1	72	0.37362	8.95428466797	1	0.0665421	noncoding
ENST00000667325.1	55	0.35464	9.48992919922	1	0.0291419	noncoding
ENST00000670660.1	75	0.39474	7.74798583984	1	0.0900056	noncoding
ENST00000300853.8	298	0.3977	5.89581298828	1	0.999994	coding
ENST00000588738.5	50	0.40678	8.54632568359	1	0.0297001	noncoding
ENST00000340192.11	274	0.45101	5.88482666016	1	0.999993	coding
ENST00000589165.5	298	0.46156	5.89581298828	1	0.999999	coding
ENST00000013807.9	324	0.47246	8.99981689453	1	0.999999	coding
ENST00000589381.5	209	0.42805	5.47125244141	-1	0.249749	noncoding
ENST00000592083.5	258	0.47841	5.71942138672	-1	0.525635	coding
ENST00000592905.5	260	0.45622	6.12078857422	1	0.999979	coding
ENST00000588300.1	202	0.46455	7.65679931641	1	0.998468	coding
ENST00000417353.6	303	0.32974	4.33416748047	1	0.999991	coding
ENST00000443841.6	196	0.31461	4.18804931641	1	0.994469	coding
ENST00000591858.5	300	0.31461	4.91986083984	1	0.99996	coding
ENST00000590335.1	178	0.29492	7.80072021484	1	0.720229	coding
ENST00000353609.8	339	0.32974	4.78277587891	1	0.999998	coding
ENST00000592811.5	189	0.34169	5.69671630859	1	0.98132	coding
ENST00000586113.1	178	0.2933	9.04339599609	1	0.5815	coding
ENST00000586615.5	290	0.31051	5.03558349609	1	0.999908	coding
ENST00000587358.1	198	0.45904	4.89178466797	1	0.999456	coding
ENST00000542575.6	542	0.45223	5.33709716797	1	1	coding
ENST00000434726.6	340	0.44494	5.21380615234	1	1	coding
ENST00000594991.5	366	0.45988	5.46954345703	1	1	coding
ENST00000412532.6	314	0.45829	5.26812744141	1	1	coding
ENST00000593284.5	62	0.37019	10.7061157227	1	0.0519673	noncoding
ENST00000594367.2	112	0.39713	8.78826904297	1	0.434321	noncoding
ENST00000222122.10	326	0.37971	9.33831787109	1	0.999933	coding
ENST00000599385.5	124	0.46322	9.73406982422	1	0.857691	coding
ENST00000593500.1	124	0.4692	9.73406982422	1	0.874337	coding
ENST00000601780.5	97	0.3531	11.9550170898	1	0.105985	noncoding
ENST00000376918.7	255	0.39969	5.89605712891	1	0.999921	coding
ENST00000334976.11	263	0.29727	5.77972412109	1	0.998585	coding
ENST00000598585.1	372	0.40442	6.45501708984	1	1	coding
ENST00000599293.1	78	0.34596	6.68353271484	1	0.0707162	noncoding
ENST00000595962.6	536	0.34542	9.25616455078	1	1	coding
ENST00000598016.5	165	0.43824	8.78948974609	-1	0.172258	noncoding
ENST00000490272.1	367	0.46143	9.46417236328	1	1	coding
ENST00000334197.12	840	0.31893	9.33868408203	1	1	coding
ENST00000452676.6	841	0.40104	9.33868408203	1	1	coding
ENST00000601469.2	841	0.44436	9.33868408203	1	1	coding
ENST00000597183.5	125	0.44676	5.37469482422	-1	0.0825559	noncoding
ENST00000595967.1	102	0.44223	4.66070556641	-1	0.0633191	noncoding
ENST00000595710.1	85	0.29643	4.71661376953	1	0.191972	noncoding
ENST00000599096.1	34	0.32255	4.51251220703	-1	0.0233346	noncoding
ENST00000301318.8	869	0.36762	9.44158935547	1	1	coding
ENST00000591844.5	350	0.3349	9.76470947266	1	0.999538	coding
ENST00000594386.1	82	0.29205	9.16009521484	1	0.0517463	noncoding
ENST00000282296.10	671	0.36812	8.72613525391	1	1	coding
ENST00000599402.1	113	0.38424	6.57757568359	-1	0.0620824	noncoding
ENST00000596085.1	75	0.40731	4.36981201172	1	0.297876	noncoding
ENST00000599227.5	574	0.36235	8.83428955078	1	1	coding
ENST00000597240.5	97	0.47583	4.21868896484	-1	0.086517	noncoding
ENST00000594384.5	76	0.41751	4.81256103516	1	0.270838	noncoding
ENST00000687789.1	716	0.39423	8.14837646484	1	1	coding
ENST00000652201.1	574	0.35617	8.83428955078	1	1	coding
ENST00000596825.5	574	0.35679	8.83428955078	1	1	coding
ENST00000600775.5	25	0.42604	11.0003051758	1	0.0192782	noncoding
ENST00000600044.5	688	0.37142	8.39715576172	1	1	coding
ENST00000596677.5	574	0.34919	8.83428955078	1	1	coding
ENST00000596929.5	98	0.4528	5.21929931641	1	0.614576	coding
ENST00000595981.5	140	0.44091	4.39959716797	1	0.9798	coding
ENST00000599714.1	36	0.39937	10.5646362305	-1	0.120366	noncoding
ENST00000278772.9	600	0.34484	9.19293212891	1	1	coding
ENST00000617391.4	510	0.3572	9.26763916016	1	1	coding
ENST00000612935.4	641	0.31641	9.18682861328	1	1	coding
ENST00000381253.5	119	0.41866	6.12396240234	1	0.746239	coding
ENST00000674000.1	66	0.37983	7.84454345703	1	0.048117	noncoding
ENST00000421216.1	101	0.42626	6.58233642578	-1	0.0502056	noncoding
ENST00000262919.10	1430	0.35881	7.23980712891	1	1	coding
ENST00000446916.2	1273	0.38297	6.65093994141	1	1	coding
ENST00000379143.10	262	0.47323	4.57318115234	1	0.999994	coding
ENST00000379160.3	262	0.46455	4.57318115234	1	0.999995	coding
ENST00000378392.6	777	0.41687	8.50933837891	1	1	coding
ENST00000378380.4	777	0.41687	8.50933837891	1	1	coding
ENST00000488991.1	588	0.4697	8.93353271484	1	1	coding
ENST00000486996.5	133	0.34667	10.510925293	1	0.376759	noncoding
ENST00000398084.6	133	0.39493	10.510925293	1	0.63226	coding
ENST00000375966.8	233	0.41245	9.36895751953	1	0.998237	coding
ENST00000339738.10	236	0.37396	9.54815673828	1	0.993187	coding
ENST00000459848.5	81	0.41125	10.4559936523	1	0.178288	noncoding
ENST00000493115.1	112	0.43069	9.67095947266	1	0.597421	coding
ENST00000216968.5	239	0.4339	6.69781494141	1	0.999829	coding
ENST00000634509.1	42	0.36268	11.4563598633	1	0.0237145	noncoding
ENST00000244020.5	345	0.30824	11.4235229492	1	0.976027	coding
ENST00000483871.6	216	0.4328	12.0923461914	1	0.986818	coding
ENST00000671022.1	216	0.47591	12.0923461914	1	0.997913	coding
ENST00000419593.5	162	0.3737	4.12530517578	1	0.988561	coding
ENST00000475242.5	117	0.41281	4.35748291016	-1	0.067048	noncoding
ENST00000458187.5	114	0.44784	4.35748291016	-1	0.0899594	noncoding
ENST00000452133.1	138	0.39355	4.27447509766	-1	0.0816807	noncoding
ENST00000498689.5	60	0.34025	9.51690673828	1	0.0325625	noncoding
ENST00000415828.5	345	0.46671	5.61651611328	-1	0.837819	coding
ENST00000613138.1	75	0.43834	9.56268310547	1	0.187993	noncoding
ENST00000217109.9	432	0.28662	6.12347412109	1	0.999999	coding
ENST00000452950.1	345	0.49161	5.61651611328	-1	0.856547	coding
ENST00000493039.5	375	0.37021	5.74847412109	1	1	coding
ENST00000475243.6	244	0.29187	6.85125732422	1	0.98708	coding
ENST00000395802.7	100	0.31258	8.73724365234	1	0.107501	noncoding
ENST00000520497.1	121	0.42788	7.83673095703	1	0.702324	coding
ENST00000463370.5	173	0.37852	5.37530517578	1	0.985015	coding
ENST00000371001.6	1531	0.43065	9.00750732422	1	1	coding
ENST00000357552.8	1531	0.42245	9.00750732422	1	1	coding
ENST00000412613.1	202	0.44798	5.36712646484	-1	0.266882	noncoding
ENST00000474749.1	16	0.41807	10.477355957	1	0.01035	noncoding
ENST00000471331.1	142	0.41359	4.82122802734	-1	0.0949293	noncoding
ENST00000476314.1	61	0.45639	6.53363037109	1	0.0785153	noncoding
ENST00000425931.1	118	0.47741	8.83990478516	-1	0.114971	noncoding
ENST00000370823.8	407	0.32664	9.52435302734	1	0.999933	coding
ENST00000466933.1	114	0.33236	11.3274536133	1	0.16524	noncoding
ENST00000471352.5	230	0.3025	10.1862182617	1	0.839533	coding
ENST00000467101.5	179	0.34407	6.43743896484	1	0.947764	coding
ENST00000448254.1	233	0.40998	10.030090332	-1	0.303467	noncoding
ENST00000488748.1	69	0.40366	6.69952392578	1	0.0794628	noncoding
ENST00000652450.2	489	0.33843	5.64569091797	1	1	coding
ENST00000652654.3	392	0.32477	6.09979248047	1	0.999999	coding
ENST00000703515.1	558	0.45313	5.58148193359	1	1	coding
ENST00000703556.1	558	0.41258	5.58148193359	1	1	coding
ENST00000700045.1	443	0.49102	7.97174072266	1	1	coding
ENST00000703557.1	553	0.36837	5.66204833984	1	1	coding
ENST00000652513.2	271	0.43712	7.64080810547	1	0.999962	coding
ENST00000700301.1	391	0.46484	6.41156005859	1	1	coding
ENST00000703565.1	382	0.47822	6.03765869141	1	1	coding
ENST00000442071.3	459	0.32477	5.20208740234	1	1	coding
ENST00000703563.1	442	0.32477	5.79754638672	1	1	coding
ENST00000270139.8	558	0.34527	5.58148193359	1	1	coding
ENST00000427447.5	151	0.28096	8.28961181641	1	0.367846	noncoding
ENST00000599421.1	132	0.3506	8.33819580078	1	0.476392	noncoding
ENST00000400353.6	61	0.3088	7.74420166016	1	0.0235028	noncoding
ENST00000622171.1	0	0.31423	0.0	-1	4.67475e-07	noncoding
ENST00000608431.1	53	0.46644	9.25531005859	-1	0.0612152	noncoding
ENST00000593977.1	64	0.46345	8.81573486328	1	0.132247	noncoding
ENST00000381181.1	135	0.30534	5.35064697266	1	0.666194	coding
ENST00000620580.1	85	0.41434	4.57110595703	1	0.437907	noncoding
ENST00000613667.1	22	0.43527	3.79937744141	1	0.0222413	noncoding
ENST00000609132.2	53	0.27862	6.69940185547	1	0.0218612	noncoding
ENST00000432907.6	320	0.28338	5.88006591797	1	0.999826	coding
ENST00000418336.6	61	0.39878	3.85150146484	1	0.181039	noncoding
ENST00000291547.10	437	0.31373	4.78765869141	1	1	coding
ENST00000560448.5	320	0.45097	5.88006591797	1	1	coding
ENST00000607049.5	117	0.40674	4.15606689453	1	0.89443	coding
ENST00000474336.5	62	0.43225	9.89605712891	-1	0.0956402	noncoding
ENST00000558955.2	163	0.44883	4.61285400391	1	0.995178	coding
ENST00000291565.9	313	0.29051	5.74603271484	1	0.999847	coding
ENST00000470029.5	144	0.45402	5.02911376953	1	0.975931	coding
ENST00000438837.1	21	0.40489	4.74981689453	1	0.00862742	noncoding
ENST00000498040.5	158	0.44493	5.18841552734	-1	0.144286	noncoding
ENST00000481512.5	138	0.40893	4.95159912109	-1	0.0848882	noncoding
ENST00000490666.5	158	0.40326	5.18841552734	-1	0.10895	noncoding
ENST00000343528.10	240	0.43599	6.08306884766	1	0.9999	coding
ENST00000468392.5	188	0.45019	6.59197998047	1	0.996775	coding
ENST00000461785.1	23	0.37017	10.8344116211	1	0.011638	noncoding
ENST00000311124.9	592	0.39484	9.14654541016	1	1	coding
ENST00000460174.1	55	0.33854	8.68438720703	1	0.0223671	noncoding
ENST00000380010.8	490	0.40128	9.58038330078	1	1	coding
ENST00000650808.1	490	0.42152	9.58038330078	1	1	coding
ENST00000485649.3	552	0.41077	9.23114013672	1	1	coding
ENST00000427839.5	182	0.40612	8.92669677734	-1	0.187915	noncoding
ENST00000443742.1	154	0.41892	7.78118896484	-1	0.118734	noncoding
ENST00000528477.1	60	0.41553	5.59576416016	-1	0.0244471	noncoding
ENST00000509549.5	807	0.4576	8.52935791016	1	1	coding
ENST00000399568.5	81	0.35738	6.94439697266	1	0.0869937	noncoding
ENST00000399562.9	106	0.30281	7.71490478516	1	0.136086	noncoding
ENST00000618236.2	219	0.38889	8.24761962891	1	0.995296	coding
ENST00000403084.1	304	0.35852	9.33966064453	1	0.999466	coding
ENST00000413119.2	304	0.36758	9.33966064453	1	0.999658	coding
ENST00000436079.1	134	0.31266	10.537902832	1	0.247272	noncoding
ENST00000429962.2	166	0.32779	9.94964599609	1	0.60676	coding
ENST00000690091.2	128	0.36118	10.537902832	1	0.400853	noncoding
ENST00000452284.1	128	0.39009	10.3716430664	1	0.561325	coding
ENST00000215917.11	340	0.3143	5.30657958984	1	0.999992	coding
ENST00000477945.1	199	0.45483	5.95062255859	-1	0.23799	noncoding
ENST00000471799.1	54	0.33859	4.13885498047	1	0.0546984	noncoding
ENST00000401702.5	100	0.45576	9.24078369141	1	0.549785	coding
ENST00000397326.7	155	0.45968	7.13690185547	1	0.97124	coding
ENST00000359787.5	155	0.4593	7.13690185547	1	0.971123	coding
ENST00000406324.5	155	0.45454	7.13690185547	1	0.969504	coding
ENST00000443033.5	143	0.45785	7.13726806641	-1	0.104068	noncoding
ENST00000340630.9	186	0.47083	5.27813720703	1	0.998311	coding
ENST00000495555.6	114	0.39892	5.38763427734	1	0.705093	coding
ENST00000415653.5	114	0.42903	4.38775634766	1	0.884091	coding
ENST00000433985.7	187	0.46558	5.27813720703	1	0.998459	coding
ENST00000471809.5	155	0.33788	7.57269287109	1	0.724175	coding
ENST00000430701.5	116	0.47649	4.86041259766	-1	0.0944981	noncoding
ENST00000465023.1	52	0.37963	6.00396728516	1	0.0277893	noncoding
ENST00000215941.9	301	0.40727	5.84454345703	1	0.999997	coding
ENST00000498417.5	162	0.33768	6.06231689453	1	0.892889	coding
ENST00000609454.5	108	0.44714	5.75653076172	1	0.697696	coding
ENST00000407117.6	156	0.37859	7.09490966797	-1	0.111105	noncoding
ENST00000464849.5	143	0.42225	6.03533935547	-1	0.0900328	noncoding
ENST00000609706.1	70	0.33062	9.85565185547	1	0.0467618	noncoding
ENST00000406644.7	274	0.33265	5.39202880859	1	0.999844	coding
ENST00000266304.9	304	0.33022	5.80694580078	1	0.999946	coding
ENST00000355209.9	234	0.33198	9.24346923828	1	0.969673	coding
ENST00000396504.6	234	0.34974	9.24346923828	1	0.984482	coding
ENST00000337566.9	176	0.42408	4.23919677734	1	0.998237	coding
ENST00000431534.5	142	0.3817	4.28387451172	1	0.959884	coding
ENST00000407461.5	205	0.46602	4.47357177734	1	0.999754	coding
ENST00000442616.1	71	0.33952	5.18023681641	1	0.0799878	noncoding
ENST00000336156.10	405	0.313	8.06292724609	1	0.999978	coding
ENST00000423262.5	257	0.44156	7.78070068359	1	0.999914	coding
ENST00000251993.11	410	0.44368	6.77227783203	1	1	coding
ENST00000391627.6	371	0.42914	7.12115478516	1	1	coding
ENST00000488038.5	414	0.44383	8.09222412109	1	1	coding
ENST00000262722.11	684	0.3373	5.10296630859	1	1	coding
ENST00000327858.11	704	0.3271	5.07220458984	1	1	coding
ENST00000465578.1	92	0.41978	10.0972290039	1	0.300649	noncoding
ENST00000359139.7	928	0.45193	4.79901123047	1	1	coding
ENST00000395741.7	934	0.47294	4.78460693359	1	1	coding
ENST00000612753.5	960	0.46335	4.74322509766	1	1	coding
ENST00000395744.7	933	0.49139	4.76776123047	1	1	coding
ENST00000216061.9	967	0.46799	4.74322509766	1	1	coding
ENST00000401672.7	611	0.47808	4.63580322266	1	1	coding
ENST00000427222.2	493	0.44973	4.61077880859	1	1	coding
ENST00000473283.1	59	0.31801	12.3034057617	1	0.0289139	noncoding
ENST00000470046.1	121	0.41043	9.05511474609	1	0.612274	coding
ENST00000381154.6	594	0.3802	6.78411865234	1	1	coding
ENST00000217890.10	383	0.39041	8.85736083984	1	0.999999	coding
ENST00000481340.1	46	0.46233	10.9531860352	1	0.0947757	noncoding
ENST00000494870.5	182	0.42737	9.49981689453	1	0.982927	coding
ENST00000559324.1	83	0.32134	9.49481201172	1	0.0659015	noncoding
ENST00000316715.9	329	0.3923	5.71356201172	1	0.999999	coding
ENST00000454189.7	247	0.34692	5.91632080078	1	0.999253	coding
ENST00000356942.9	266	0.41029	5.52740478516	1	0.99998	coding
ENST00000398361.7	180	0.43586	6.68670654297	1	0.993063	coding
ENST00000329235.6	200	0.35371	6.33709716797	1	0.987955	coding
ENST00000380291.5	161	0.26498	8.55621337891	1	0.37281	noncoding
ENST00000450644.2	154	0.33073	6.73992919922	1	0.759461	coding
ENST00000479184.2	148	0.33941	6.60504150391	1	0.74681	coding
ENST00000673591.1	190	0.29927	8.22186279297	1	0.784198	coding
ENST00000357277.8	661	0.34268	7.56072998047	1	1	coding
ENST00000303843.7	660	0.34268	7.56072998047	1	1	coding
ENST00000379682.9	712	0.36612	9.71368408203	1	1	coding
ENST00000379687.8	683	0.36612	9.69232177734	1	1	coding
ENST00000451208.1	57	0.32258	8.19012451172	1	0.0210683	noncoding
ENST00000456553.1	38	0.36172	8.25421142578	-1	0.0615322	noncoding
ENST00000472158.5	241	0.37307	9.53778076172	1	0.994429	coding
ENST00000466702.1	36	0.28573	11.0584106445	-1	0.183867	noncoding
ENST00000471203.1	66	0.40083	5.14007568359	1	0.113542	noncoding
ENST00000378943.7	554	0.4334	5.94183349609	1	1	coding
ENST00000378946.7	531	0.4334	6.11859130859	1	1	coding
ENST00000692461.1	582	0.4514	5.94183349609	1	1	coding
ENST00000427190.6	560	0.41038	6.11956787109	1	1	coding
ENST00000378945.7	525	0.46892	5.94036865234	1	1	coding
ENST00000378938.1	90	0.48381	4.41802978516	1	0.532972	coding
ENST00000398000.7	434	0.35108	8.10565185547	1	1	coding
ENST00000377934.4	183	0.30573	9.20330810547	1	0.677666	coding
ENST00000492138.1	24	0.40434	6.79669189453	-1	0.0187089	noncoding
ENST00000375772.7	779	0.48114	5.63555908203	1	1	coding
ENST00000375722.5	779	0.45804	5.63555908203	1	1	coding
ENST00000326587.12	779	0.46269	5.63555908203	1	1	coding
ENST00000473931.1	135	0.43866	4.43157958984	1	0.970365	coding
ENST00000685301.1	80	0.38308	9.76177978516	1	0.114671	noncoding
ENST00000684969.2	80	0.40334	9.76177978516	1	0.148103	noncoding
ENST00000687362.2	80	0.38289	9.76177978516	1	0.114408	noncoding
ENST00000701189.1	80	0.42811	9.76177978516	1	0.207394	noncoding
ENST00000689511.1	80	0.43999	9.76177978516	1	0.245177	noncoding
ENST00000693445.1	80	0.3387	9.76177978516	1	0.0707918	noncoding
ENST00000691150.1	80	0.40652	9.76177978516	1	0.154442	noncoding
ENST00000687990.1	80	0.35312	9.76177978516	1	0.0817142	noncoding
ENST00000246174.6	559	0.45818	8.85272216797	1	1	coding
ENST00000473968.7	559	0.46421	8.85272216797	1	1	coding
ENST00000604957.1	559	0.4234	8.85272216797	1	1	coding
ENST00000477663.6	559	0.49702	8.85272216797	1	1	coding
ENST00000479502.2	559	0.49783	8.85272216797	1	1	coding
ENST00000372742.1	559	0.5072	8.85272216797	1	1	coding
ENST00000652542.1	1396	0.45439	4.64276123047	1	1	coding
ENST00000415986.5	1396	0.46208	4.64276123047	1	1	coding
ENST00000444152.5	1396	0.46766	4.64276123047	1	1	coding
ENST00000361600.9	1396	0.46208	4.64276123047	1	1	coding
ENST00000537097.2	1396	0.46208	4.64276123047	1	1	coding
ENST00000466098.1	61	0.36318	6.00128173828	1	0.0401304	noncoding
ENST00000483294.5	8	0.3553	11.0003051758	1	0.00685209	noncoding
ENST00000361229.8	548	0.4302	7.50897216797	1	1	coding
ENST00000457056.6	548	0.40465	7.50897216797	1	1	coding
ENST00000486988.1	12	0.42521	5.75079345703	1	0.00351618	noncoding
ENST00000447531.5	548	0.43185	7.50897216797	1	1	coding
ENST00000448867.1	548	0.4456	7.50897216797	1	1	coding
ENST00000372685.8	118	0.40005	5.31524658203	1	0.76756	coding
ENST00000360000.8	118	0.36197	5.31524658203	1	0.62898	coding
ENST00000451678.1	74	0.40956	5.62286376953	-1	0.0304051	noncoding
ENST00000372666.1	101	0.41145	8.46405029297	1	0.352735	noncoding
ENST00000332431.5	101	0.38595	8.46405029297	1	0.263512	noncoding
ENST00000665871.1	30	0.3538	4.55657958984	1	0.0112205	noncoding
ENST00000446986.1	30	0.34459	4.55657958984	1	0.0108094	noncoding
ENST00000395539.2	139	0.3077	11.801574707	1	0.176044	noncoding
ENST00000668529.1	30	0.33775	4.55657958984	1	0.0106749	noncoding
ENST00000701191.1	30	0.34147	4.55657958984	1	0.0107293	noncoding
ENST00000666209.1	30	0.37017	4.55657958984	1	0.0125545	noncoding
ENST00000445759.1	30	0.36879	4.55657958984	1	0.0124136	noncoding
ENST00000609227.1	29	0.36867	9.10321044922	1	0.0089395	noncoding
ENST00000698115.1	47	0.26931	8.19891357422	1	0.0167731	noncoding
ENST00000360027.5	126	0.3229	8.74493408203	1	0.281864	noncoding
ENST00000698117.1	77	0.28191	6.24554443359	1	0.0668668	noncoding
ENST00000371139.9	129	0.29444	8.74493408203	1	0.222126	noncoding
ENST00000491950.5	65	0.44291	9.75775146484	1	0.131766	noncoding
ENST00000494073.5	63	0.35886	6.01739501953	1	0.0429551	noncoding
ENST00000698120.1	47	0.31281	8.19891357422	1	0.0136381	noncoding
ENST00000414769.2	88	0.34544	9.34344482422	1	0.099019	noncoding
ENST00000440570.6	88	0.33676	9.34344482422	1	0.0902188	noncoding
ENST00000457876.6	54	0.34306	8.73944091797	-1	0.101299	noncoding
ENST00000445415.2	49	0.31037	9.18487548828	-1	0.151618	noncoding
ENST00000666697.1	48	0.34699	8.77008056641	-1	0.0956119	noncoding
ENST00000673627.1	48	0.28167	8.77008056641	-1	0.167598	noncoding
ENST00000659680.1	56	0.28396	10.0243530273	1	0.0276093	noncoding
ENST00000315930.11	246	0.27937	9.92193603516	1	0.814974	coding
ENST00000436198.6	256	0.27289	8.81365966797	1	0.917126	coding
ENST00000441825.8	227	0.40771	8.99078369141	1	0.997626	coding
ENST00000626909.2	200	0.4316	9.28546142578	1	0.994605	coding
ENST00000448673.1	98	0.34684	7.72479248047	-1	0.0918108	noncoding
ENST00000651111.1	340	0.29452	4.96722412109	1	0.999989	coding
ENST00000422081.6	340	0.38438	4.96722412109	1	1	coding
ENST00000427113.2	61	0.33158	5.64361572266	1	0.0368752	noncoding
